id,job_title,descr50,job_level,job_grp,vert_grp,notes,del_doc_path,del_doc_name,beroep_cd,code_fnc,schaalsrt,schaalcode,kmrateint,productiv,prodpct,xdefratelv,inttar,exttar,docid,roleid,rolelevel,scalemin,scalemax,wkcp_risk,division,syscreated,syscreator,sysmodified,sysmodifier,sysguid,
1500,TLK         ,Trợ lý kho                                      ,10,,,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,35:06.1,0,35:06.1,0,7BF3FA7B-FA20-461E-9B78-C56991660E9E,
1785,TLK ĐDNB+ĐGD,Trợ lý kênh MT ĐDNB&ĐGD(nhỏ) Toàn quốc       ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,10:17.3,0,10:17.3,0,064A3809-EFA8-4D35-899B-369CC13BECBA,
1644,TLMKT       ,Trợ lý Giám đốc Marketing                     ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,05:54.8,0,05:54.8,0,F9376B8E-7CB1-4612-B139-935CD0F60F8E,
1818,TLMPL       ,Trợ lý Phòng MPL                               ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,16:41.4,0,16:41.4,0,4E4D18A9-0124-470A-8BEF-88C41F722C7E,
1556,TLNH        ,Trợ lý Ngành hàng                             ,10,QLTKTL    ,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,04:17.4,0,04:17.4,0,E59344A4-BD75-42DD-9609-DA76AF2E6C30,
1767,TLPGD       ,Trợ lý Phó giám đốc                          ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,52:32.7,0,52:32.7,0,51DDBA6E-241F-430F-9B8E-BBC3EB6804BA,
1440,TLPKD       ,Trợ lý kinh doanh                               ,10,QLTKTL    ,,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,04:54.3,0,04:54.3,0,B24BFB15-3197-4FBF-9F14-4F11B4753B78,
1635,TMBHUQ      ,Trưởng nhóm quản lý BHUQ                      ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,41:13.8,0,41:13.8,0,0921EBFF-DD63-49C4-9062-AF138D3B26ED,
2846,TMDTQT      ,NVKD thương mại điện tử quốc tế              ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,23:00.4,0,23:00.4,0,D6D353F5-7C83-47A3-BCAD-D11741A213A6,
1833,TN SOURCING ,Trưởng nhóm sourcing                             ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,48:22.8,0,48:22.8,0,FD7E20CC-47FA-46F9-90A4-09F3D591260B,
1805,TNBHOF      ,Trưởng nhóm bảo hành Offsite                  ,10,,,1971,,,,,,,0,0,0,,0,0,,,3,0,0,,101,43:47.4,0,43:47.4,0,825523D2-B283-4964-A35A-DE9F04958628,
2870,TNBHON      ,Trưởng nhóm bảo hành Onsite                   ,10,,,1967,,,,,,,0,0,0,,0,0,,,3,0,0,,101,28:36.1,0,28:36.1,0,EE39BE0F-839D-4CBF-9C61-0955C46DA578,
1774,TNCSKH      ,Trưởng nhóm CSKH                                ,10,,,1968,,,,,,,0,0,0,,0,0,,,3,0,0,,101,54:53.3,0,54:53.3,0,3D984573-39C7-4028-8115-86AF4507D30B,
1694,TNDIGIMKT   ,Trưởng nhóm Digital Marketing                   ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,30:42.6,0,30:42.6,0,7ABF5436-55CD-4214-9693-36833BCF448C,
1824,TNIT        ,Trưởng nhóm IT                                  ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,06:37.9,0,06:37.9,0,378670D1-6995-4CB7-9408-AE3164D08100,
1672,TNKSDVT     ,TN khảo sát và định vị tuyến bán hàng     ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,04:50.3,0,04:50.3,0,9FD3C26C-D212-4CBD-9A70-19AEB8407C60,
1634,TNKTBH      ,Trưởng nhóm kỹ thuật bảo hành               ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,30:39.6,0,30:39.6,0,4BBD5CC3-918F-4066-AB21-0D853BBC2583,
1804,TNKTTHUE    ,Trưởng nhóm Kế toán thuế                     ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,37:59.0,0,37:59.0,0,C2F073A0-E583-4198-823B-0784784EC02B,
1760,TNKTVDTDL   ,Trưởng nhóm kỹ thuật Điện tử - Điện lạnh  ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,50:14.6,0,50:14.6,0,85C2FDFA-3BFA-4003-83D8-F2260841DB9E,
1709,TNKHVT      ,TN kế hoạch vật tư linh kiện                  ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,02:08.0,0,02:08.0,0,D67A5048-DFF2-4565-8817-99A7EF2D66E8,
1689,TNMH        ,Trưởng nhóm Mua hàng                           ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,50:01.2,0,50:01.2,0,4A73C551-3198-4282-8F89-343C43F07766,
1743,TNPK        ,Trưởng nhóm phụ kho                             ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,12:26.2,0,12:26.2,0,701F9E50-E182-4CB7-AABF-F4D197B20C54,
2865,TNPTPM      ,Trưởng nhóm phát triển phần mềm             ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,40:22.5,0,40:22.5,0,8E3B7142-AE94-42E1-8AC0-8644ACAB241B,
1766,TNQC        ,Trưởng nhóm QC                                  ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,52:28.9,0,52:28.9,0,F7B670B9-E6CB-48B8-9127-26AFA311E4F5,
1670,TNR&D       ,Trưởng nhóm R&D Concept                         ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,08:12.2,0,08:12.2,0,002AB019-E54D-47A9-A06C-753F836C288D,
1581,TNST        ,Trưởng bộ phận sáng tạo                      ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,38:33.8,0,38:33.8,0,4837E30E-8073-4B60-A841-7F6DA5C4CD3B,
1677,TNTDDT      ,Trưởng nhóm Tuyển dụng                        ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,22:24.9,0,22:24.9,0,B46DC57C-3A0A-491A-AAB3-BFB96D4DC169,
2843,TNTTTH      ,Trưởng nhóm Truyền thông thương hiệu          ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,10:09.2,0,10:09.2,0,4C9B66B6-B524-4829-A6D6-DA9D6DE05899,
1842,TNTTXNK     ,Trưởng nhóm thủ tục Xuất nhập khẩu         ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,04:07.3,0,04:07.3,0,34570167-084E-430F-AECC-A613938C8EF8,
1578,TNGD        ,Trưởng nhóm giao dịch                          ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,32:03.6,0,32:03.6,0,5D007ADB-7601-40A1-AD06-73E633B5C3A5,
1653,TNGN        ,Trưởng nhóm giao nhận                          ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,52:55.7,0,52:55.7,0,23635587-B068-49ED-8E8C-D8CD59E788B6,
1726,TNH         ,Trưởng ngành hàng                              ,10,QLTKTL    ,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,46:55.8,0,46:55.8,0,82EC6FDF-F709-49CA-9C2E-0B66976D7D97,
1729,TNHC        ,Trưởng nhóm Hành chính                        ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,59:16.5,0,59:16.5,0,216EDB43-F7B9-4765-8192-BBDFF03BC468,
1738,TP KSNB     ,Trưởng phòng Kiểm soát Nội bộ                ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,10:26.7,0,10:26.7,0,51693F23-3B4A-4A52-B962-C29884432F4C,
1609,TP MHQT     ,Trưởng phòng Mua hàng Quốc tế 1              ,10,QLTKTL    ,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,40:22.0,0,40:22.0,0,79574D98-DFA6-4CD3-92D2-C6DDFC62F037,
1611,TP MKT      ,TP Trade Marketing Toàn quốc                    ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,44:24.8,0,44:24.8,0,1793A1CF-C4AD-4651-8B3E-C1624FBFE4E0,
1783,TP SO       ,Trưởng phòng tác nghiệp kinh doanh            ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,11:58.9,0,11:58.9,0,06BD36B2-DB7B-4B1F-803B-4A71A1D89165,
1523,TPBH        ,Trưởng phòng Bảo hành                         ,10,,,1969,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,23:10.3,0,23:10.3,0,BA2CC18C-8AA7-4E77-B8C0-D5D809482B54,
1788,TPBHQT      ,Trưởng phòng bán hàng quốc tế                 ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,50:48.3,0,50:48.3,0,D982F86D-3749-4099-A7AC-D88F9428D9D3,
1536,TPCNTT      ,Trưởng Phòng CNTT                               ,10,GMAN      ,,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,27:01.3,0,27:01.3,0,9C8E6F92-81CC-488D-B074-9A3452AA4DA6,
1479,TPDA        ,Trưởng bộ phặn Dự án                          ,10,QLTKTL    ,,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,16:03.8,0,16:03.8,0,E4C2202B-BCB4-4BDE-B2DC-E101463A5A3D,
1657,TPDMS       ,Trưởng phòng DMS                                ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,19:15.9,0,19:15.9,0,90B0A25C-D840-444D-A405-724F61397480,
1437,TPKD        ,Trưởng phòng kinh doanh                         ,10,QLTKTL    ,,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,57:44.0,0,57:44.0,0,960E7E00-7700-44D6-9A6B-04188F147752,
1790,TPKT        ,Trưởng phòng kế toán                          ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,59:48.3,0,59:48.3,0,BF5500B9-F10D-4275-A225-F097382C053A,
1683,TPMHQT      ,Trưởng phòng Mua hàng Quốc tế                ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,58:21.4,0,58:21.4,0,BC1A763B-8D55-40AD-9DDE-0A32D799DB03,
1426,TPMKT       ,Trưởng phòng Marketing                          ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,44:50.8,0,44:50.8,0,FC7192E2-A85F-4243-926A-6D8B0756FF5A,
1757,TPMPL       ,Trưởng phòng kho vận                           ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,49:57.5,0,49:57.5,0,B8BDC100-0E68-4FCE-8A6C-0695FA8FF51C,
1823,TPPTPM      ,Trưởng phòng phát triển phần mềm -Khối CNTT,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,04:37.9,0,04:37.9,0,283316E7-F241-4F43-B385-5484D969FE39,
2868,TPQA        ,Trưởng Phòng QA                                 ,10,SUPP      ,SPSUPP    ,,,,,,,,0,0,0,,0,0,,,,,,,,,,,,,
��2,,,3,0,0,,101,58:36.3,0,58:36.3,0,39B88458-2241-4E38-A5CC-F074B3153044,,,,,,,,,,,,,,,,,,,
1562,TPTCDT      ,Trưởng phòng tài chính đầu tư                ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,31:29.6,0,31:29.6,0,C09A7389-B408-4FE4-9D6F-5DFC0423A2C6,
2863,TPTTQC      ,Trưởng phòng Marketing                          ,10,,,,,,,,,,0,0,0,,0,0,,,,,,,,,,,,,
��,,,3,0,0,,101,44:34.3,0,44:34.3,0,A94A1154-096A-485A-820D-8A6475EB8BFA,,,,,,,,,,,,,,,,,,,
1822,TPVH        ,Trưởng phòng vận hành - Khối CNTT            ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,03:19.2,0,03:19.2,0,B5F27C87-3654-4BDF-ADF8-A9DF0D5506E9,
1452,TPVTNM      ,Trưởng phòng Vật tư nhà máy                  ,10,STAFF     ,DS        ,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,34:30.7,0,34:30.7,0,1F12871B-CBB0-49B6-945E-903A3B7799C1,
1407,TPXNK       ,Trưởng phòng XNK                                ,10,,,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,42:56.1,0,42:56.1,0,E2BED140-113F-48B8-AB9D-02F22428FA26,
1424,TPHCNS      ,Trưởng phòng HCNS                               ,10,,,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,43:42.8,0,43:42.8,0,94150266-A148-48C6-93BC-8A51FB10F9B7,
2854,TTLK        ,NV Phát triển cộng đồng liên kết             ,10,,,,,,,,,,0,0,0,,0,0,,,,,,,,,,,,,
�>,,,3,0,0,,101,02:08.1,0,02:08.1,0,85BE5139-7F83-4622-93A9-628969F9DCC3,,,,,,,,,,,,,,,,,,,
1585,TTLX        ,Tổ trưởng tổ lái xe                           ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,11:01.7,0,11:01.7,0,6557A3D9-94F5-417F-B311-5AB863217D3E,
1563,TV          ,Nhân viên tạp vụ                                ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,53:41.1,0,53:41.1,0,30CA35AD-6173-47A3-94F6-C13117A8FBC1,
1438,THKHO       ,Thủ kho                                          ,10,,,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,59:48.1,0,59:48.1,0,235EF1F5-3584-48A7-830E-8EFC84E824B5,
1472,THU KHO     ,Thủ Kho                                          ,10,,,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,36:58.3,0,36:58.3,0,9BFCF7A1-7728-42F8-A173-7B588226571C,
1541,THUKHOBH    ,THỦ KHO BẢO HÀNH                               ,10,,,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,31:28.9,0,31:28.9,0,1C4366A8-B4EC-44A1-85A7-E7ACFD02C3DF,
1422,THUQ        ,Thủ Quĩ                                         ,10,,,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,38:37.4,0,38:37.4,0,89FA4564-2029-4FCB-A4D7-10AC80B4EF69,
1771,THUQUY      ,Thủ quỹ                                         ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,53:34.9,0,53:34.9,0,67694B57-CA7F-4BBA-AAA1-6CA20D2A5EC7,
1590,TRADE MKT   ,Giám đốc tiếp thị thương mại Toàn quốc       ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,44:21.1,0,44:21.1,0,170565F7-267E-40C8-BF70-9187FC2705B4,
1360,TRAIN       ,Trainer                                           ,13,TC        ,TRAIN     ,,,,,,,,0,0,0,,0,0,,,,0,0,,101,15:33.8,0,15:33.8,0,A9F5C26B-6CC1-4DBC-9F7F-1F08614C1E1C,
1363,TRAIN MAN   ,Training Manager                                  ,15,TC        ,TRAIN     ,,,,,,,,0,0,0,,0,0,,,,0,0,,101,15:33.8,0,15:33.8,0,59F657D8-0B5D-4724-85AB-2C3B54744F53,
1405,TRKHO       ,Trưởng kho                                       ,10,,,1970,,,,,,,0,0,0,,0,0,,,3,0,0,,101,13:05.1,0,13:05.1,0,2604A75C-D1FD-4B4A-B692-6DD00A2F3BCC,
